"application_type";"IND_num";"studyID"
"IND";"IND150149";"T104762-0"
"IND";"IND150189";"8455857"
"IND";"IND150191";"926043"
"IND";"IND150191";"926044"
"IND";"IND150191";"130-799"
"IND";"IND150191";"130-916"
"IND";"IND150314";"519551"
"IND";"IND150314";"519552"
"IND";"IND150314";"519558"
"IND";"IND150314";"519559"
"IND";"IND150314";"519560"
"IND";"IND150314";"519562"
"IND";"IND150314";"T19-03-10"
"IND";"IND150314";"T19-05-06"
"IND";"IND150326";"18GR083"
"IND";"IND150326";"19GR004"
"IND";"IND150326";"8420678"
"IND";"IND150329";"7300828"
"IND";"IND150329";"7300868"
"IND";"IND150329";"FY17-129D"
"IND";"IND150329";"FY18-084"
"IND";"IND150394";"8389960"
"IND";"IND150394";"8402271"
"IND";"IND150433";"1019-080"
"IND";"IND150440";"5003500"
"IND";"IND150475";"20229915"
"IND";"IND150475";"20270678"
"IND";"IND150486";"732-0034-TX"
"IND";"IND150486";"732-0090-TX"
"IND";"IND150486";"732-0092-TX"
"IND";"IND150561";"SBL272-027"
"IND";"IND150561";"SBL272-028"
"IND";"IND150584";"93302R200482"
"IND";"IND150584";"93303-19-737"
"IND";"IND150584";"93303-19-795"
"IND";"IND150584";"93303-200379"
"IND";"IND150584";"93303-201060"
"IND";"IND150584";"ALAT001R"
"IND";"IND150585";"A2018162-T011-01"
"IND";"IND150585";"A2018162-T012-01"
"IND";"IND150688";"BQ008P"
"IND";"IND150707";"P20-S055-DR"
"IND";"IND150707";"P20-S055-RD"
"IND";"IND150712";"20249158"
"IND";"IND150719";"86002-200282"
"IND";"IND150719";"86003-18-837"
"IND";"IND150719";"86003-19-1027"
"IND";"IND150719";"86003-19-1246"
"IND";"IND150719";"86003-19-276"
"IND";"IND150719";"86003-19-346"
"IND";"IND150719";"86003-200121"
"IND";"IND150722";"2019-0093"
"IND";"IND150722";"2019-0094"
"IND";"IND150722";"2019-0095"
"IND";"IND150722";"2019-0335"
"IND";"IND150731";"P19-S089-RD"
"IND";"IND150731";"P19-S089-SD"
"IND";"IND150732";"FY20-099"
"IND";"IND150732";"FY20-099DRF"
"IND";"IND150764";"594.76"
"IND";"IND150773";"3182-001"
"IND";"IND150773";"3182-002"
"IND";"IND150791";"ND52KN"
"IND";"IND150797";"20217823"
"IND";"IND150797";"529-725"
"IND";"IND150818";"1016-3601"
"IND";"IND150818";"1016-3612"
"IND";"IND150818";"1019-4421"
"IND";"IND150818";"1019-4432"
"IND";"IND150818";"1019-4442"
"IND";"IND150826";"YT14JL"
"IND";"IND150831";"48219TAP"
"IND";"IND150831";"48220TSP"
"IND";"IND150848";"461-0011-TX"
"IND";"IND150848";"461-0015-TX"
"IND";"IND150848";"461-0016-TX"
"IND";"IND150848";"461-0017-SP"
"IND";"IND150848";"461-0018-SP"
"IND";"IND150853";"691-0004-TX"
"IND";"IND150853";"691-0005-TX"
"IND";"IND150853";"691-0013-TX"
"IND";"IND150853";"691-0014-TX"
"IND";"IND150853";"691-0015-TX"
"IND";"IND150853";"691-0016-TX"
"IND";"IND150853";"691-0023-TX"
"IND";"IND150853";"691-0030-TX"
"IND";"IND150866";"7300679"
"IND";"IND150866";"7300680"
"IND";"IND150867";"17R087"
"IND";"IND150867";"18R052"
"IND";"IND150867";"18R053"
"IND";"IND150867";"19R094"
"IND";"IND150867";"8002635"
"IND";"IND150872";"223.102"
"IND";"IND150872";"SBL348-007"
"IND";"IND150912";"VNG8005"
"IND";"IND150912";"VNG9022"
"IND";"IND150912";"VNG9039"
"IND";"IND150912";"VNG9134"
"IND";"IND150912";"VPT9340"
"IND";"IND150912";"VPT9348"
"IND";"IND150912";"VPT9378"
"IND";"IND150912";"VPT9421"
"IND";"IND150929";"T06016"
"IND";"IND150936";"1820AD1"
"IND";"IND150936";"1820AD2"
"IND";"IND150936";"1820AD3"
"IND";"IND150936";"1820RD1"
"IND";"IND150936";"1820RD2"
"IND";"IND150955";"37590"
"IND";"IND150955";"37592"
"IND";"IND150955";"37594"
"IND";"IND150955";"37597"
"IND";"IND150955";"37612"
"IND";"IND150955";"3127-001"
"IND";"IND150963";"20159392"
"IND";"IND150967";"2018-0469"
"IND";"IND150967";"2018-0470"
"IND";"IND150967";"2019-0426"
"IND";"IND150968";"509486"
"IND";"IND150968";"509685"
"IND";"IND150968";"510753"
"IND";"IND150968";"510769"
"IND";"IND150968";"616116"
"IND";"IND150968";"616226"
"IND";"IND150968";"BE001738-88"
"IND";"IND151075";"353481"
"IND";"IND151075";"353482"
"IND";"IND151075";"353499"
"IND";"IND151075";"353500"
"IND";"IND151075";"353502"
"IND";"IND151075";"353509"
"IND";"IND151075";"353520"
"IND";"IND151075";"353521"
"IND";"IND151089";"517251"
"IND";"IND151099";"A2019028-T005-01"
"IND";"IND151099";"A2019028-T014-01"
"IND";"IND151139";"20R142"
"IND";"IND151165";"8001960"
"IND";"IND151165";"8001961"
"IND";"IND151169";"2.959E+11"
"IND";"IND151199";"3089-011"
"IND";"IND151199";"8408106"
"IND";"IND151199";"8411772"
"IND";"IND151199";"8411774"
"IND";"IND151199";"8418595"
"IND";"IND151199";"8418596"
"IND";"IND151199";"8464841"
"IND";"IND151199";"8464842"
"IND";"IND151221";"100-453"
"IND";"IND151221";"100-455"
"IND";"IND151221";"100-466"
"IND";"IND151221";"20256263"
"IND";"IND151222";"8361142"
"IND";"IND151224";"8408113"
"IND";"IND151224";"8411773"
"IND";"IND151224";"8411775"
"IND";"IND151224";"8419661"
"IND";"IND151224";"8419662"
"IND";"IND151229";"2305-076A"
"IND";"IND151229";"2305-077"
"IND";"IND151293";"3219-001"
"IND";"IND151293";"3219-002"
"IND";"IND151294";"19025AD01"
"IND";"IND151294";"19025AD03"
"IND";"IND151294";"19025AD04"
"IND";"IND151294";"19025RD01"
"IND";"IND151294";"19025RD02"
"IND";"IND151302";"65430"
"IND";"IND151302";"65431"
"IND";"IND151302";"75958"
"IND";"IND151302";"75959"
"IND";"IND151305";"KT31GM"
"IND";"IND151305";"TK31QW"
"IND";"IND151311";"180-0314-SP"
"IND";"IND151311";"180-0316-TX"
"IND";"IND151311";"180-0317-TX"
"IND";"IND151311";"180-0318-TX"
"IND";"IND151311";"180-0319-TX"
"IND";"IND151311";"180-0320-TX"
"IND";"IND151311";"180-0321-TX"
"IND";"IND151317";"08071-19001"
"IND";"IND151344";"A14-0008-TX"
"IND";"IND151344";"A14-0009-TX"
"IND";"IND151351";"293700100101A"
"IND";"IND151351";"293700100101B"
"IND";"IND151351";"293700100102A"
"IND";"IND151351";"293700100102B"
"IND";"IND151351";"3.001E+11"
"IND";"IND151351";"3.001E+11"
"IND";"IND151362";"1870251"
"IND";"IND151362";"1970052"
"IND";"IND151366";"19-IV0100-0"
"IND";"IND151366";"35855"
"IND";"IND151366";"8350156"
"IND";"IND151370";"1187007"
"IND";"IND151370";"1187008"
"IND";"IND151370";"1690-19240"
"IND";"IND151370";"1690-19250"
"IND";"IND151370";"1690-19303"
"IND";"IND151381";"1901-005"
"IND";"IND151381";"M494-21"
"IND";"IND151381";"M495-21"
"IND";"IND151400";"20216592"
"IND";"IND151400";"886-587"
"IND";"IND151400";"886-594"
"IND";"IND151400";"TOX13977"
"IND";"IND151409";"311875"
"IND";"IND151409";"311876"
"IND";"IND151409";"321504"
"IND";"IND151414";"276-0107-TX"
"IND";"IND151414";"276-0129-TX"
"IND";"IND151414";"276-0130-TX"
"IND";"IND151418";"07042-19035"
"IND";"IND151418";"07042-19036"
"IND";"IND151439";"D19-135-RD"
"IND";"IND151439";"D19-135-SP"
"IND";"IND151439";"R19-135-RD"
"IND";"IND151444";"8381163"
"IND";"IND151444";"8381164"
"IND";"IND151444";"TXC1637"
"IND";"IND151444";"TXC1638"
"IND";"IND151451";"2723-001"
"IND";"IND151451";"2723-006"
"IND";"IND151451";"2723-009"
"IND";"IND151451";"62722"
"IND";"IND151451";"74649"
"IND";"IND151453";"20247870"
"IND";"IND151464";"887-0001-TX"
"IND";"IND151464";"B190879"
"IND";"IND151468";"20209548"
"IND";"IND151468";"CC-DISC-ET-3101"
"IND";"IND151468";"CC-DISC-ET-3102"
"IND";"IND151468";"CC-DISC-ET-3326"
"IND";"IND151468";"KJ60TM"
"IND";"IND151468";"KK95QR"
"IND";"IND151468";"PW46RN"
"IND";"IND151468";"XW17XV"
"IND";"IND151481";"5003089"
"IND";"IND151481";"5003090"
"IND";"IND151481";"8002858"
"IND";"IND151481";"8405148"
"IND";"IND151481";"8417016"
"IND";"IND151482";"1770702"
"IND";"IND151482";"1870101"
"IND";"IND151482";"1870452"
"IND";"IND151482";"1870453"
"IND";"IND151482";"1870454"
"IND";"IND151482";"1870455"
"IND";"IND151493";"19156AD01"
"IND";"IND151493";"19156RD01"
"IND";"IND151499";"1347004"
"IND";"IND151499";"19-1065"
"IND";"IND151499";"19-1066"
"IND";"IND151499";"19-1067"
"IND";"IND151499";"19-1118"
"IND";"IND151499";"19-1122"
"IND";"IND151499";"19-1145"
"IND";"IND151499";"20141495"
"IND";"IND151524";"3.027E+11"
"IND";"IND151527";"19R079"
"IND";"IND151527";"19R133"
"IND";"IND151529";"47655TSP"
"IND";"IND151554";"46292TSP"
"IND";"IND151554";"46293TSP"
"IND";"IND151557";"1020-1452"
"IND";"IND151557";"2360-022"
"IND";"IND151570";"A2018053-T002-01"
"IND";"IND151570";"A2018053-T005-01"
"IND";"IND151570";"A2018053-T011-01"
"IND";"IND151570";"A2018053-T014-01"
"IND";"IND151573";"1718-19136"
"IND";"IND151573";"SNBL.116.09"
"IND";"IND151585";"1632RD4"
"IND";"IND151585";"1632RD5"
"IND";"IND151585";"19137RD01"
"IND";"IND151585";"19137RD02"
"IND";"IND151634";"8411165"
"IND";"IND151634";"8411166"
"IND";"IND151634";"8411167"
"IND";"IND151634";"8411168"
"IND";"IND151634";"8411170"
"IND";"IND151634";"8420467"
"IND";"IND151646";"20207280"
"IND";"IND151646";"20207281"
"IND";"IND151667";"TC20-170"
"IND";"IND151677";"1089003"
"IND";"IND151677";"1089004"
"IND";"IND151677";"1089016"
"IND";"IND151677";"1089017"
"IND";"IND151677";"1089019"
"IND";"IND151677";"1089031"
"IND";"IND151677";"1089032"
"IND";"IND151677";"20208002"
"IND";"IND151751";"5002763"
"IND";"IND151751";"5002764"
"IND";"IND151752";"D19-049-RD"
"IND";"IND151752";"R18-S254-RD"
"IND";"IND151756";"8384809"
"IND";"IND151756";"8384813"
"IND";"IND151756";"8397862"
"IND";"IND151756";"8397863"
"IND";"IND151756";"8425532"
"IND";"IND151757";"1019-4161"
"IND";"IND151757";"1019-4173"
"IND";"IND151757";"2018-2751"
"IND";"IND151757";"2020-RMC-5552-NC-03"
"IND";"IND151757";"716-0001-TX"
"IND";"IND151757";"CPB-P18-14707-CPB-P18-14875"
"IND";"IND151773";"2996-001"
"IND";"IND151773";"5550009"
"IND";"IND151773";"5550010"
"IND";"IND151786";"5003441"
"IND";"IND151786";"5701486"
"IND";"IND151786";"5701487"
"IND";"IND151799";"DDO1421"
"IND";"IND151799";"TSA1593"
"IND";"IND151799";"TSA1595"
"IND";"IND151821";"1392002"
"IND";"IND151821";"1392003"
"IND";"IND151821";"1392010"
"IND";"IND151852";"8417425"
"IND";"IND151852";"8417426"
"IND";"IND151863";"1607005"
"IND";"IND151863";"1607006"
"IND";"IND151863";"1607007"
"IND";"IND151863";"1607008"
"IND";"IND151864";"20163454"
"IND";"IND151864";"HR21FR"
"IND";"IND151901";"8415080"
"IND";"IND151904";"GLP-2020-0219"
"IND";"IND151905";"20206230"
"IND";"IND151905";"2769-001"
"IND";"IND151905";"2769-004"
"IND";"IND151905";"2769-005"
"IND";"IND151905";"2769-006"
"IND";"IND151905";"2769-007"
"IND";"IND151906";"473.11"
"IND";"IND151906";"473.17"
"IND";"IND151919";"2100-396"
"IND";"IND151919";"2100-415"
"IND";"IND151919";"2100-417"
"IND";"IND151919";"TD19-045"
"IND";"IND151920";"8388133"
"IND";"IND151920";"8398458"
"IND";"IND151920";"8416192"
"IND";"IND151932";"20146348"
"IND";"IND151932";"20189085"
"IND";"IND151932";"46793TSC"
"IND";"IND151932";"46966TSR"
"IND";"IND151932";"46983TSC"
"IND";"IND151932";"47396TCR"
"IND";"IND151932";"47397TCC"
"IND";"IND151935";"20206230"
"IND";"IND151935";"2769-001"
"IND";"IND151935";"2769-004"
"IND";"IND151935";"2769-005"
"IND";"IND151935";"2769-006"
"IND";"IND151935";"2769-007"
"IND";"IND151967";"594.6"
"IND";"IND151967";"594.63"
"IND";"IND151973";"DB17016"
"IND";"IND151973";"DN18110"
"IND";"IND151973";"DN18147"
"IND";"IND151973";"DN18148"
"IND";"IND151973";"DN19098"
"IND";"IND151973";"DN19117"
"IND";"IND151973";"DN21007"
"IND";"IND151973";"DT18006"
"IND";"IND151973";"U-17231"
"IND";"IND151998";"20020AD01"
"IND";"IND151998";"20020RD01"
"IND";"IND151999";"928-0009-TX"
"IND";"IND151999";"928-0020-TX"
"IND";"IND151999";"ABLBio-20190215"
"IND";"IND152028";"D19-S309-2RD"
"IND";"IND152028";"D19-S309-RD"
"IND";"IND152028";"D19-S309-SD"
"IND";"IND152028";"D19-S309-SP"
"IND";"IND152028";"R19-S309-2RD"
"IND";"IND152028";"R19-S309-RD"
"IND";"IND152028";"R19-S309-SD"
"IND";"IND152032";"3315-007"
"IND";"IND152040";"1970054"
"IND";"IND152040";"1970055"
"IND";"IND152040";"1970191"
"IND";"IND152040";"1970192"
"IND";"IND152055";"732-0082-TX"
"IND";"IND152058";"8002505"
"IND";"IND152063";"1079.01"
"IND";"IND152063";"20159392"
"IND";"IND152147";"3002-001"
"IND";"IND152147";"62735P"
"IND";"IND152147";"62737P"
"IND";"IND152155";"1361005"
"IND";"IND152155";"1361006"
"IND";"IND152155";"1361009"
"IND";"IND152155";"1361010"
"IND";"IND152169";"2622-20032NI"
"IND";"IND152169";"2622-20033NI"
"IND";"IND152169";"2622-20055"
"IND";"IND152169";"2622-20056"
"IND";"IND152169";"2622-20064NI"
"IND";"IND152169";"2622-20065NI"
"IND";"IND152185";"1643003"
"IND";"IND152185";"20294142"
"IND";"IND152185";"20325241"
"IND";"IND152185";"20326448"
"IND";"IND152187";"A2017040-T002-01"
"IND";"IND152187";"A2017040-T005-01"
"IND";"IND152187";"A2017040-T011-01"
"IND";"IND152187";"A2017040-T014-01"
"IND";"IND152196";"8386151"
"IND";"IND152196";"8386900"
"IND";"IND152196";"8397920"
"IND";"IND152196";"8419064"
"IND";"IND152196";"8420487"
"IND";"IND152196";"8420783"
"IND";"IND152196";"KX22TX"
"IND";"IND152232";"2100-464"
"IND";"IND152232";"2100-477"
"IND";"IND152232";"2100-478"
"IND";"IND152232";"2100-483"
"IND";"IND152232";"2100-484"
"IND";"IND152232";"IB19-053"
"IND";"IND152232";"ITP19-155"
"IND";"IND152232";"ITP20-034"
"IND";"IND152232";"TB19-161"
"IND";"IND152232";"TB19-194"
"IND";"IND152232";"TB20-020"
"IND";"IND152232";"TD19-182"
"IND";"IND152232";"TD20-010"
"IND";"IND152232";"TD20-019"
"IND";"IND152260";"1085001"
"IND";"IND152260";"1670285A"
"IND";"IND152260";"7590"
"IND";"IND152260";"7621"
"IND";"IND152260";"7783"
"IND";"IND152260";"7894"
"IND";"IND152260";"AB22188"
"IND";"IND152260";"AB22210"
"IND";"IND152268";"732-0091-TX"
"IND";"IND152279";"1361.01"
"IND";"IND152279";"1361.02"
"IND";"IND152279";"1361.05"
"IND";"IND152279";"1361.06"
"IND";"IND152295";"19GR144"
"IND";"IND152296";"1970301"
"IND";"IND152296";"1970302"
"IND";"IND152296";"DS94PB"
"IND";"IND152296";"TX82VG"
"IND";"IND152300";"20159392"
"IND";"IND152327";"732-0148-TX"
"IND";"IND152372";"20203803"
"IND";"IND152372";"8418317"
"IND";"IND152372";"8418318"
"IND";"IND152396";"585-0033-TX"
"IND";"IND152396";"585-0069-TX"
"IND";"IND152396";"585-0070-TX"
"IND";"IND152396";"585-0073-TX"
"IND";"IND152397";"542-0017-TX"
"IND";"IND152397";"542-0018-TX"
"IND";"IND152397";"542-0024-TX"
"IND";"IND152397";"542-0028-TX"
"IND";"IND152400";"8455857"
"IND";"IND152401";"901057"
"IND";"IND152401";"20248354"
"IND";"IND152410";"19-1150"
"IND";"IND152414";"8403689"
"IND";"IND152447";"8413394"
"IND";"IND152451";"20234508"
"IND";"IND152454";"A2020131-T014-01"
"IND";"IND152456";"P20-S129-SD"
"IND";"IND152471";"1381.03"
"IND";"IND152471";"1381.08"
"IND";"IND152471";"1381.09"
"IND";"IND152473";"19B112"
"IND";"IND152473";"20B007"
"IND";"IND152473";"20B101"
"IND";"IND152473";"20B105"
"IND";"IND152475";"703-0016-TX"
"IND";"IND152475";"703-0017-TX"
"IND";"IND152487";"tt201008"
"IND";"IND152488";"A2019080-T002-01"
"IND";"IND152488";"A2019080-T005-01"
"IND";"IND152488";"A2019080-T011-01"
"IND";"IND152488";"A2019080-T014-01"
"IND";"IND152489";"20.0458"
"IND";"IND152489";"KEQ0011"
"IND";"IND152489";"KEQ0012"
"IND";"IND152489";"KEQ0018"
"IND";"IND152489";"KEQ0019"
"IND";"IND152522";"20206230"
"IND";"IND152522";"2769-001"
"IND";"IND152522";"2769-004"
"IND";"IND152522";"2769-005"
"IND";"IND152522";"2769-006"
"IND";"IND152522";"2769-007"
"IND";"IND152527";"38431"
"IND";"IND152529";"18R180"
"IND";"IND152529";"18R181"
"IND";"IND152529";"19R069"
"IND";"IND152529";"19R070"
"IND";"IND152529";"8400924"
"IND";"IND152529";"8400925"
"IND";"IND152530";"P20-S016-RD"
"IND";"IND152530";"P20-S016-SD"
"IND";"IND152570";"1365008"
"IND";"IND152570";"1365009"
"IND";"IND152570";"1365011"
"IND";"IND152570";"1365012"
"IND";"IND152573";"20141439"
"IND";"IND152573";"20141440"
"IND";"IND152573";"20163490"
"IND";"IND152573";"20163505"
"IND";"IND152573";"516603"
"IND";"IND152573";"TOX14627"
"IND";"IND152593";"130-830"
"IND";"IND152593";"8423010"
"IND";"IND152593";"8423475"
"IND";"IND152593";"8424317"
"IND";"IND152593";"8457531"
"IND";"IND152620";"A3565"
"IND";"IND152620";"A3566"
"IND";"IND152620";"A3567"
"IND";"IND152620";"JG18183"
"IND";"IND152620";"JG19087"
"IND";"IND152620";"JG19279"
"IND";"IND152659";"14023-18035"
"IND";"IND152659";"14023-18036"
"IND";"IND152659";"14023-18038"
"IND";"IND152659";"14023-18040"
"IND";"IND152659";"14023-18041"
"IND";"IND152659";"14023-18042"
"IND";"IND152659";"SBL353-086"
"IND";"IND152659";"SBL353-087"
"IND";"IND152688";"20R174"
"IND";"IND152688";"20R175"
"IND";"IND152698";"6902248"
"IND";"IND152698";"6902265"
"IND";"IND152698";"8002899"
"IND";"IND152698";"8002900"
"IND";"IND152698";"8402665"
"IND";"IND152698";"8423401"
"IND";"IND152709";"20023AD01"
"IND";"IND152709";"20023AD02"
"IND";"IND152709";"20023NG01"
"IND";"IND152709";"20023NG02"
"IND";"IND152709";"20023RD01"
"IND";"IND152709";"20023RD02"
"IND";"IND152733";"8382504"
"IND";"IND152733";"8382505"
"IND";"IND152733";"TXC1627"
"IND";"IND152733";"TXC1628"
"IND";"IND152741";"1020-0871"
"IND";"IND152741";"1020-1801"
"IND";"IND152741";"1020-1872"
"IND";"IND152741";"6902252"
"IND";"IND152747";"08071-20002"
"IND";"IND152747";"08071-20004"
"IND";"IND152775";"8367636"
"IND";"IND152775";"8419485"
"IND";"IND152785";"A2019083-T001-01"
"IND";"IND152785";"A2019083-T014-01"
"IND";"IND152785";"A2019083-T015-01"
"IND";"IND152785";"A2019083-T086-01"
"IND";"IND152808";"PT23FY"
"IND";"IND152808";"PT36VJ"
"IND";"IND152848";"1326007"
"IND";"IND152848";"1326008"
"IND";"IND152851";"82202-200350"
"IND";"IND152851";"82202-200351"
"IND";"IND152851";"82203-19-1193"
"IND";"IND152851";"82203-19-1194"
"IND";"IND152851";"82203-200187"
"IND";"IND152851";"82203-200188"
"IND";"IND152853";"tt181034"
"IND";"IND152853";"tt181035"
"IND";"IND152853";"tt182515"
"IND";"IND152853";"tt182516"
"IND";"IND152853";"tt201020"
"IND";"IND152853";"tt201021"
"IND";"IND152855";"616034"
"IND";"IND152855";"616035"
"IND";"IND152855";"616036"
"IND";"IND152855";"616050"
"IND";"IND152855";"616051"
"IND";"IND152855";"616052"
"IND";"IND152855";"616054"
"IND";"IND152857";"508346"
"IND";"IND152857";"8392976"
"IND";"IND152861";"SBL315-865"
"IND";"IND152862";"2687-20178"
"IND";"IND152862";"2687-20395"
"IND";"IND152862";"2687-20404"
"IND";"IND152868";"8425952"
"IND";"IND152868";"8426368"
"IND";"IND152868";"8426823"
"IND";"IND152874";"D19-057-DR"
"IND";"IND152874";"P19-057-2RD"
"IND";"IND152874";"P19-057-DR"
"IND";"IND152874";"P19-057-SD"
"IND";"IND152874";"P19-057-SP"
"IND";"IND152874";"R19-057-DR"
"IND";"IND152874";"R19-057-RD"
"IND";"IND152874";"R19-057-SD"
"IND";"IND152874";"R21-S334-RD"
"IND";"IND152882";"A2020155-T005-01"
"IND";"IND152919";"B-8490"
"IND";"IND152919";"F18XT026"
"IND";"IND152919";"F18XT027"
"IND";"IND152937";"0436SQ03.001"
"IND";"IND152937";"0437SQ03.001"
"IND";"IND152941";"1281-19262"
"IND";"IND152941";"1281-19308"
"IND";"IND152941";"1281-19309"
"IND";"IND152941";"8451725"
"IND";"IND152951";"20215205 A"
"IND";"IND152951";"20215206"
"IND";"IND152951";"20229581"
"IND";"IND152951";"20229582"
"IND";"IND152951";"6902041"
"IND";"IND152951";"6902245"
"IND";"IND152951";"6902246"
"IND";"IND152951";"6902257"
"IND";"IND152951";"8002895"
"IND";"IND152951";"8002896"
"IND";"IND152966";"3174-001"
"IND";"IND152966";"3174-002"
"IND";"IND152966";"3174-003"
"IND";"IND152966";"3174-004"
"IND";"IND152966";"3174-005"
"IND";"IND152970";"8419789"
"IND";"IND152971";"20176664"
"IND";"IND152971";"20176665"
"IND";"IND152972";"8415068"
"IND";"IND152972";"8415069"
"IND";"IND152972";"8423014"
"IND";"IND152991";"FY19-108"
"IND";"IND152991";"FY19-109"
"IND";"IND153013";"JB19364"
"IND";"IND153013";"N0597"
"IND";"IND153013";"N0615"
"IND";"IND153013";"N0618"
"IND";"IND153013";"N0623"
"IND";"IND153013";"N0624"
"IND";"IND153013";"N0656"
"IND";"IND153013";"SBL198-411"
"IND";"IND153013";"SBL198-412"
"IND";"IND153013";"SBL198-418"
"IND";"IND153013";"SBL198-458"
"IND";"IND153016";"8403911"
"IND";"IND153016";"8403912"
"IND";"IND153034";"G19908"
"IND";"IND153034";"G20287"
"IND";"IND153034";"N4471"
"IND";"IND153034";"N4523P1"
"IND";"IND153034";"N4523P2"
"IND";"IND153034";"N5159"
"IND";"IND153037";"21R019"
"IND";"IND153037";"8350796"
"IND";"IND153037";"8350797"
"IND";"IND153040";"18-206-G"
"IND";"IND153040";"P17-2090-00B"
"IND";"IND153041";"BQ007P"
"IND";"IND153045";"95902-200907"
"IND";"IND153045";"95902-200909"
"IND";"IND153045";"95903-200311"
"IND";"IND153045";"95903-200312"
"IND";"IND153045";"95903-200511"
"IND";"IND153045";"95903-200512"
"IND";"IND153045";"95903-200513"
"IND";"IND153045";"95903-200514"
"IND";"IND153051";"1411019"
"IND";"IND153051";"20249358"
"IND";"IND153051";"20249359"
"IND";"IND153051";"20249360"
"IND";"IND153051";"20261181"
"IND";"IND153051";"20261182"
"IND";"IND153067";"20150408"
"IND";"IND153071";"20200129PCRP"
"IND";"IND153071";"A3461"
"IND";"IND153087";"B-8510"
"IND";"IND153087";"SBL303-206"
"IND";"IND153088";"1547011"
"IND";"IND153088";"1547012"
"IND";"IND153088";"1547013"
"IND";"IND153088";"1547014"
"IND";"IND153089";"A2019021-T002-01"
"IND";"IND153089";"A2019021-T005-01"
"IND";"IND153089";"A2019021-T011-01"
"IND";"IND153089";"A2019021-T014-01"
"IND";"IND153089";"A2019021-T086-01"
"IND";"IND153090";"20240044"
"IND";"IND153096";"10855"
"IND";"IND153096";"62983"
"IND";"IND153096";"62984"
"IND";"IND153096";"700083"
"IND";"IND153096";"700084"
"IND";"IND153097";"8413087"
"IND";"IND153097";"8413088"
"IND";"IND153097";"8413089"
"IND";"IND153097";"8425808"
"IND";"IND153097";"8440826"
"IND";"IND153097";"AB22236"
"IND";"IND153097";"AB22237"
"IND";"IND153097";"AB22238"
"IND";"IND153097";"AB22239"
"IND";"IND153115";"AI018P"
"IND";"IND153115";"AI019P"
"IND";"IND153134";"8378472"
"IND";"IND153134";"8385936"
"IND";"IND153136";"17-2004"
"IND";"IND153136";"17-2358"
"IND";"IND153136";"20-0300"
"IND";"IND153136";"8376711"
"IND";"IND153136";"8376988"
"IND";"IND153136";"8387906"
"IND";"IND153136";"8388293"
"IND";"IND153136";"8395025"
"IND";"IND153136";"8398844"
"IND";"IND153136";"8398845"
"IND";"IND153136";"8424062"
"IND";"IND153136";"8424063"
"IND";"IND153136";"SBL148-109"
"IND";"IND153139";"YC98WD"
"IND";"IND153140";"8383039"
"IND";"IND153140";"8383043"
"IND";"IND153140";"8383044"
"IND";"IND153140";"8383046"
"IND";"IND153140";"8392866"
"IND";"IND153140";"8410749"
"IND";"IND153144";"A2019099-T002-01"
